FID,disso,ORIG_FID,POINT_X,POINT_Y
13513,0,0,591421.322570999970000,4487633.343799999900000
13514,0,0,591388.004700000050000,4487606.668999999800000
13515,0,0,591375.930724999980000,4487510.912159999800000
13516,0,0,591328.004700000050000,4487486.668999999800000
13517,0,0,591221.345763999970000,4487353.324269999700000
13518,0,0,591194.663636000010000,4487260.013729999800000
13519,0,0,591161.345763999970000,4487233.324269999700000
13520,0,0,591134.663636000010000,4487110.013729999800000
13521,0,0,591045.483948000010000,4486987.918999999800000
13522,0,0,591074.663636000010000,4486753.324269999700000
13523,0,0,591088.004700000050000,4486736.668999999800000
13524,0,0,591136.263977000020000,4486712.250049999900000
13525,0,0,591158.082825000050000,4486506.747120000400000
13526,0,0,591227.926575000050000,4486426.590870000400000
13527,0,0,591238.004700000050000,4486346.668999999800000
13528,0,0,591253.253722999940000,4486263.070369999900000
13529,0,0,591416.847472999940000,4486073.197320000300000
13530,0,0,591508.004700000050000,4486106.668999999800000
13531,0,0,591748.004700000050000,4486106.668999999800000
13532,0,0,591808.004700000050000,4486136.668999999800000
13533,0,0,591857.018371999960000,4486207.655330000400000
13534,0,0,591928.004700000050000,4486256.668999999800000
13535,0,0,591928.004700000050000,4486286.668999999800000
13536,0,0,591938.082825000050000,4486366.590870000400000
13537,0,0,591977.926575000050000,4486446.747120000400000
13538,0,0,591988.004700000050000,4486526.668999999800000
13539,0,0,592001.074768000050000,4486693.602590000300000
13540,0,0,592018.004700000050000,4486796.668999999800000
13541,0,0,591891.273743000000000,4486829.188529999900000
13542,0,0,591975.751281999980000,4486958.915090000300000
13543,0,0,592001.898743000000000,4487124.837949999600000
13544,0,0,592048.004700000050000,4487156.668999999800000
13545,0,0,592110.923400999980000,4487265.799859999700000
13546,0,0,592308.582092999950000,4487436.087949999600000
13547,0,0,592465.064025999980000,4487617.713920000000000
13548,0,0,592574.121643000050000,4487650.555719999600000
13549,0,0,592721.887757000050000,4487772.782279999900000
13550,0,0,592784.121643000050000,4487800.555719999600000
13551,0,0,592901.887757000050000,4487892.782279999900000
13552,0,0,592994.121643000050000,4487920.555719999600000
13553,0,0,593111.887757000050000,4488012.782279999900000
13554,0,0,593272.372376000040000,4488105.316460000400000
13555,0,0,593447.249085000020000,4488308.285210000400000
13556,0,0,593624.121643000050000,4488340.555719999600000
13557,0,0,593771.887757000050000,4488432.782279999900000
13558,0,0,593864.117980999990000,4488460.555719999600000
13559,0,0,593921.891418999990000,4488492.782279999900000
13560,0,0,594025.338683999960000,4488523.924859999700000
13561,0,0,594105.919739000030000,4488617.455129999700000
13562,0,0,594250.089660999950000,4488605.882869999900000
13563,0,0,594306.281067000000000,4488671.097710000400000
13564,0,0,594404.117980999990000,4488700.555719999600000
13565,0,0,594485.885558999960000,4488746.170950000200000
13566,0,0,594576.281067000000000,4488851.097710000400000
13567,0,0,594674.117980999990000,4488880.555719999600000
13568,0,0,594770.841614000030000,4488949.139700000200000
13569,0,0,594759.247376000040000,4489093.441460000400000
13570,0,0,594578.112121999960000,4489304.964900000000000
13571,0,0,594358.004700000050000,4489286.668999999800000
13572,0,0,594016.395813000040000,4489269.750049999900000
13573,0,0,593803.004700000050000,4489278.202200000200000
13574,0,0,593564.597717999950000,4489268.753960000400000
13575,0,0,593548.004700000050000,4489286.668999999800000
13576,0,0,593531.345763999970000,4489300.013729999800000
13577,0,0,593504.663636000010000,4489333.324269999700000
13578,0,0,593248.125550000000000,4489365.418999999800000
13579,0,0,593048.928772000010000,4489340.633840000300000
13580,0,0,592948.004700000050000,4489466.668999999800000
13581,0,0,592814.128967999950000,4489577.879940000400000
13582,0,0,592777.595763999970000,4489903.661190000400000
13583,0,0,592844.916320999970000,4490021.200249999800000
13584,0,0,593130.029846000020000,4490258.036190000400000
13585,0,0,593238.117005000010000,4490304.911190000400000
13586,0,0,593384.176575000050000,4490290.013729999800000
13587,0,0,593435.819641000010000,4490352.196340000300000
13588,0,0,593708.584534000020000,4490392.816460000400000
13589,0,0,593938.004700000050000,4490369.437549999900000
13590,0,0,594205.529114000030000,4490396.712949999600000
13591,0,0,594311.964660999950000,4490473.309620000400000
13592,0,0,594491.481263000050000,4490454.999080000400000
13593,0,0,594660.568177000040000,4490576.698300000300000
13594,0,0,594893.544251000040000,4490552.953180000200000
13595,0,0,595001.620422999960000,4490683.060600000400000
13596,0,0,595117.914368000000000,4490779.667050000300000
13597,0,0,595138.004700000050000,4490936.668999999800000
13598,0,0,595057.584778000020000,4491003.465870000400000
13599,0,0,595064.638001000040000,4491072.709040000100000
13600,0,0,594977.355285999950000,4491193.998100000400000
13601,0,0,594945.985656999980000,4491501.761769999700000
13602,0,0,594988.004700000050000,4491536.668999999800000
13603,0,0,594975.751281999980000,4491674.422910000200000
13604,0,0,594958.004700000050000,4491746.668999999800000
13605,0,0,594950.372864000030000,4491919.037159999800000
13606,0,0,594861.039368000000000,4492009.007869999900000
13607,0,0,594718.004700000050000,4492016.668999999800000
13608,0,0,594696.683899000050000,4491989.056699999600000
13609,0,0,594614.938293999990000,4491939.735410000200000
13610,0,0,594521.071105999990000,4491913.602590000300000
13611,0,0,594451.608216000020000,4491823.602590000300000
13612,0,0,594101.071105999990000,4491849.735410000200000
13613,0,0,594073.070618000000000,4491886.019589999700000
13614,0,0,593954.938293999990000,4491973.602590000300000
13615,0,0,593852.355285999950000,4492002.167050000300000
13616,0,0,593791.864563000040000,4492080.536190000400000
13617,0,0,593654.934632000050000,4492186.224659999800000
13618,0,0,593685.883118000000000,4492254.149469999600000
13619,0,0,593728.004700000050000,4492286.668999999800000
13620,0,0,593778.377013999970000,4492359.618219999600000
13621,0,0,593938.004700000050000,4492466.668999999800000
13622,0,0,593908.312317000000000,4492587.562549999900000
13623,0,0,593980.258118000000000,4492634.422910000200000
13624,0,0,594028.004700000050000,4492646.668999999800000
13625,0,0,594040.258118000000000,4492664.422910000200000
13626,0,0,594165.751281999980000,4492748.915090000300000
13627,0,0,594280.258118000000000,4492844.422910000200000
13628,0,0,594358.004700000050000,4492856.668999999800000
13629,0,0,594430.258118000000000,4492904.422910000200000
13630,0,0,594508.275695999970000,4492933.602590000300000
13631,0,0,594568.971496999960000,4493021.522520000100000
13632,0,0,594628.004700000050000,4493036.668999999800000
13633,0,0,594675.751281999980000,4493048.915090000300000
13634,0,0,594760.258118000000000,4493084.422910000200000
13635,0,0,594945.751281999980000,4493108.915090000300000
13636,0,0,595007.018371999960000,4493197.655330000400000
13637,0,0,595078.004700000050000,4493246.668999999800000
13638,0,0,595142.648255000010000,4493401.634820000300000
13639,0,0,595348.004700000050000,4493636.668999999800000
13640,0,0,595358.082825000050000,4493746.590870000400000
13641,0,0,595408.004700000050000,4493846.668999999800000
13642,0,0,595408.004700000050000,4493906.668999999800000
13643,0,0,595438.004700000050000,4493906.668999999800000
13644,0,0,595425.751281999980000,4494254.422910000200000
13645,0,0,595284.276672999960000,4494335.165090000300000
13646,0,0,595228.004700000050000,4494416.668999999800000
13647,0,0,595211.891418999990000,4494430.555719999600000
13648,0,0,595048.004700000050000,4494626.668999999800000
13649,0,0,594944.117980999990000,4494702.782279999900000
13650,0,0,594539.462219999990000,4494736.605519999700000
13651,0,0,594278.602844999990000,4494715.643609999700000
13652,0,0,594131.730285999950000,4494797.586969999600000
13653,0,0,593988.226868000000000,4494786.058650000000000
13654,0,0,593894.117980999990000,4494852.782279999900000
13655,0,0,593831.891418999990000,4494880.555719999600000
13656,0,0,593744.121643000050000,4494942.782279999900000
13657,0,0,593673.073058999960000,4494974.481499999800000
13658,0,0,593622.114807000030000,4494970.394589999700000
13659,0,0,593534.121643000050000,4495032.782279999900000
13660,0,0,593471.887757000050000,4495060.555719999600000
13661,0,0,593328.582092999950000,4495172.792050000300000
13662,0,0,593308.004700000050000,4495196.668999999800000
13663,0,0,593290.258118000000000,4495208.915090000300000
13664,0,0,593232.788636000010000,4495292.162159999800000
13665,0,0,593205.751281999980000,4495364.422910000200000
13666,0,0,593158.004700000050000,4495436.668999999800000
13667,0,0,593069.271790000030000,4495497.928770000100000
13668,0,0,593008.004700000050000,4495586.668999999800000
13669,0,0,592961.415344999990000,4495610.238339999700000
13670,0,0,592937.926575000050000,4495726.590880000000000
13671,0,0,592868.082825000050000,4495806.747130000000000
13672,0,0,592858.004700000050000,4495916.668999999800000
13673,0,0,592691.887757000050000,4496020.555719999600000
13674,0,0,592678.004700000050000,4496066.668999999800000
13675,0,0,592638.160950000050000,4496086.825249999800000
13676,0,0,592618.004700000050000,4496126.668999999800000
13677,0,0,592558.004700000050000,4496126.668999999800000
13678,0,0,592273.696838999980000,4496108.944389999800000
13679,0,0,591931.051575000050000,4496129.364310000100000
13680,0,0,591778.004700000050000,4496096.668999999800000
13681,0,0,591641.345763999970000,4496110.013729999800000
13682,0,0,591508.004700000050000,4496126.668999999800000
13683,0,0,591400.258118000000000,4496114.422910000200000
13684,0,0,591335.310608000030000,4496020.350639999800000
13685,0,0,591148.004700000050000,4496006.668999999800000
13686,0,0,591123.472228999950000,4495958.168019999700000
13687,0,0,590998.004700000050000,4495946.668999999800000
13688,0,0,590918.082825000050000,4495906.590870000400000
13689,0,0,590837.926575000050000,4495836.747120000400000
13690,0,0,590738.082825000050000,4495816.590870000400000
13691,0,0,590698.004700000050000,4495796.668999999800000
13692,0,0,590684.121643000050000,4495780.555719999600000
13693,0,0,590591.887757000050000,4495752.782279999900000
13694,0,0,590414.121643000050000,4495600.555719999600000
13695,0,0,590351.887757000050000,4495572.782279999900000
13696,0,0,590141.580138999970000,4495398.817440000400000
13697,0,0,590068.004700000050000,4495376.668999999800000
13698,0,0,590038.004700000050000,4495376.668999999800000
13699,0,0,590017.848450000050000,4495336.825249999800000
13700,0,0,589978.004700000050000,4495316.668999999800000
13701,0,0,589922.369933999960000,4495244.598690000400000
13702,0,0,589802.355285999950000,4495211.170950000200000
13703,0,0,589691.089416999950000,4495067.015680000200000
13704,0,0,589571.074768000050000,4495033.602590000300000
13705,0,0,589473.351380000010000,4494961.151420000000000
13706,0,0,589318.004700000050000,4494986.668999999800000
13707,0,0,589245.751281999980000,4494878.915090000300000
13708,0,0,589228.004700000050000,4494866.668999999800000
13709,0,0,589061.345763999970000,4494853.324269999700000
13710,0,0,589004.663636000010000,4494820.013729999800000
13711,0,0,588751.362853999950000,4494788.329160000200000
13712,0,0,588682.416320999970000,4494702.225639999800000
13713,0,0,588628.004700000050000,4494686.668999999800000
13714,0,0,588474.928528000020000,4494709.491270000100000
13715,0,0,588058.004700000050000,4494686.668999999800000
13716,0,0,587848.004700000050000,4494686.668999999800000
13717,0,0,587744.392638999970000,4494610.277400000000000
13718,0,0,587460.084778000020000,4494578.402400000000000
13719,0,0,587248.004700000050000,4494600.008840000300000
13720,0,0,586948.004700000050000,4494569.437549999900000
13721,0,0,586738.004700000050000,4494590.838920000000000
13722,0,0,586627.148986999990000,4494579.544979999800000
13723,0,0,586588.004700000050000,4494626.668999999800000
13724,0,0,586558.004700000050000,4494626.668999999800000
13725,0,0,586558.004700000050000,4494656.668999999800000
13726,0,0,586378.004700000050000,4494656.668999999800000
13727,0,0,586258.004700000050000,4494656.668999999800000
13728,0,0,586234.153382000050000,4494611.390680000200000
13729,0,0,586114.395081000050000,4494557.586969999600000
13730,0,0,586078.004700000050000,4494626.668999999800000
13731,0,0,586037.926575000050000,4494646.590870000400000
13732,0,0,585898.004700000050000,4494656.668999999800000
13733,0,0,585562.061096000020000,4494628.749080000400000
13734,0,0,585538.004700000050000,4494656.668999999800000
13735,0,0,585439.413391000010000,4494721.825249999800000
13736,0,0,585315.212951999970000,4494768.290090000300000
13737,0,0,585268.004700000050000,4494836.668999999800000
13738,0,0,585158.481995000040000,4494793.617239999600000
13739,0,0,584968.004700000050000,4495046.668999999800000
13740,0,0,584927.428528000020000,4495081.634820000300000
13741,0,0,584909.747864000030000,4495301.668999999800000
13742,0,0,584926.619201999970000,4495511.668999999800000
13743,0,0,584902.885070999970000,4495807.069389999800000
13744,0,0,585014.121643000050000,4495840.555719999600000
13745,0,0,585178.004700000050000,4495976.668999999800000
13746,0,0,585255.751281999980000,4495988.915090000300000
13747,0,0,585328.004700000050000,4496006.668999999800000
13748,0,0,585348.160950000050000,4496046.512749999800000
13749,0,0,585388.004700000050000,4496066.668999999800000
13750,0,0,585402.162415000030000,4496082.518609999700000
13751,0,0,585583.846984999950000,4496110.819389999800000
